"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Read the film #review of the movie #PuraniJeans 
http://t.co/csHqo4RmDO",FALSE,0,NA,2014-05-10 03:37:33,FALSE,NA,"464972482730926081",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","ItzAnamika",0,FALSE,FALSE,NA,NA
"2","@K_K_Pal sir, i bet more dan half of d ppl who saw #PuraniJeans went 2 c it just coz of ur song #DilAajKal . 1 of d best songs this year :)",FALSE,0,"K_K_Pal",2014-05-09 20:10:00,FALSE,NA,"464859853526405120","2437986002","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","anvayp2105",0,FALSE,FALSE,NA,NA
"3","Public Verdict! #PuraniJeans @Aadii_: Was watching Purani Jeans, for an empty Cinema and corner seat experience #Bollywood @ Nueplex Cinemas",FALSE,0,NA,2014-05-09 15:38:29,FALSE,NA,"464791524945821696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adl_hsn",0,FALSE,FALSE,NA,NA
"4","Watched #PuraniJeans.",FALSE,0,NA,2014-05-09 14:59:36,FALSE,NA,"464781737332318208",NA,"web","Kiran_Jawed",0,FALSE,FALSE,NA,NA
"5","RT @PuraniJeansFilm: Love is not an illusion, it is magic!
Book tickets for #PuraniJeans &amp; feel the magic of love➔ http://t.co/UxlbCCiotZ h…",FALSE,0,NA,2014-05-09 13:42:28,FALSE,NA,"464762326017916928",NA,"web","cinemaxacacia",2,TRUE,FALSE,NA,NA
"6","""@mylyfSRK: Yeh Tujhse^ hee milke hua hai^ ♥
    jo Teri nazar ne chua hai ! 
   ♥
kya Tum ho kya Tum ho wahi :)
#PuraniJeans""  my fav line!",FALSE,1,NA,2014-05-09 13:37:16,FALSE,NA,"464761018669744128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SahanaSidM",0,FALSE,FALSE,NA,NA
"7","Yeh Tujhse^ hee milke hua hai^ ♥
    jo Teri nazar ne chua hai ! 
   ♥
kya Tum ho kya Tum ho wahi :)
#PuraniJeans",FALSE,0,NA,2014-05-09 13:35:28,FALSE,NA,"464760565110276096",NA,"web","mylyfSRK",0,FALSE,FALSE,NA,NA
"8","RT @boxofficeindia: 1st Week Collections Of #PuraniJeans #Jaipur | Box Office India : India’s premier film trade magazine http://t.co/fz4cU…",FALSE,0,NA,2014-05-09 13:22:40,FALSE,NA,"464757343981289475",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","sajes11",2,TRUE,FALSE,NA,NA
"9","RT @boxofficeindia: 1st Week Collections Of #PuraniJeans #Jaipur | Box Office India : India’s premier film trade magazine http://t.co/fz4cU…",FALSE,0,NA,2014-05-09 13:20:16,FALSE,NA,"464756742874624001",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","BoBoxoffice",2,TRUE,FALSE,NA,NA
"10","1st Week Collections Of #PuraniJeans #Jaipur | Box Office India : India’s premier film trade magazine http://t.co/fz4cUchaeS",FALSE,1,NA,2014-05-09 12:28:20,FALSE,NA,"464743671452033024",NA,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","boxofficeindia",2,FALSE,FALSE,NA,NA
"11","#Dil...ye teri hi karta hai baateyin..#puranijeans",FALSE,0,NA,2014-05-09 11:44:48,FALSE,NA,"464732714156171264",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","ankushgavit",0,FALSE,FALSE,NA,NA
"12","kya tum ho! tum wahi.#puranijeans",FALSE,1,NA,2014-05-09 11:42:28,FALSE,NA,"464732129193361408",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","ankushgavit",0,FALSE,FALSE,NA,NA
"13","#PuraniJeans 
#friends #forever http://t.co/WKIMW9uUxC",FALSE,0,NA,2014-05-09 10:37:43,FALSE,NA,"464715836096122880",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","irisnadiku",0,FALSE,FALSE,NA,NA
"14","RT @boxofficeindia: 1st Week Collections Of #PuraniJeans #Ajmer | Box Office India : India’s premier film trade magazine http://t.co/a56SFM…",FALSE,0,NA,2014-05-09 09:23:12,FALSE,NA,"464697082087882753",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","sajes11",1,TRUE,FALSE,NA,NA
"15","1st Week Collections Of #PuraniJeans #Ajmer | Box Office India : India’s premier film trade magazine http://t.co/a56SFMyupK",FALSE,1,NA,2014-05-09 09:00:18,FALSE,NA,"464691320137588736",NA,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","boxofficeindia",1,FALSE,FALSE,NA,NA
"16","#PuraniJeans http://t.co/OwhcA9Y8xj",FALSE,0,NA,2014-05-09 07:13:18,FALSE,NA,"464664390294593536",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Snehasisoo7",0,FALSE,FALSE,NA,NA
"17","#PuraniJeans album fab kk rockzzzzzzzzzzz",FALSE,0,NA,2014-05-09 05:36:24,FALSE,NA,"464640004589752320",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","ItzRIQ",0,FALSE,FALSE,NA,NA
"18","RT @htcity: Movie review: #PuraniJeans will remind you of old friends! Read: http://t.co/SV99EbwQ6N http://t.co/Qd89iEVcGC",FALSE,0,NA,2014-05-09 01:55:24,FALSE,NA,"464584389230616577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cloudarpitsingh",2,TRUE,FALSE,NA,NA
"19","#NowListening #DilAajKal #PuraniJeans #NiceSong",FALSE,0,NA,2014-05-08 22:07:18,FALSE,NA,"464526986678132737",NA,"<a href=""http://store.ovi.com/content/256340"" rel=""nofollow"">Twitter for Nokia S40</a>","Chalini_G",0,FALSE,FALSE,NA,NA
"20","Kuch yaadain kuch yaadain reh jati...:-) #AliHaider #PuraniJeans",FALSE,0,NA,2014-05-08 19:06:57,FALSE,NA,"464481598235475968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SyedUmarNasim",0,FALSE,FALSE,NA,NA
"21","@sadhia22  #puranijeans",FALSE,0,"sadhia22",2014-05-08 19:06:22,FALSE,"464476914090917890","464481453670023168","519786582","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","chandnirshah",0,FALSE,FALSE,NA,NA
"22","RT @Mahak_Bajwa: #YehDostii is a good song from #PuraniJeans",FALSE,0,NA,2014-05-08 17:54:45,FALSE,NA,"464463430326702081",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sameeroptics",2,TRUE,FALSE,NA,NA
